scenario_id,emissionBased,sampleFraction,startDay,adlWorstCase,btcBaseRate,btcRateMultiplier,btcPositionMultiplier,btcReferenceNotional,ethBaseRate,ethRateMultiplier,ethPositionMultiplier,ethReferenceNotional,stakerPct,nTrades,nLiquidated,liqPct,finalLp,finalPaper,finalStakers,finalFrontend,traderLoss,traderWin,traderNet,lpGained,lpLost,lpMin,lpMax,totalVolume,maxOi,marginalMintRate,feesPerStakedPaper,costPerPaper,tailProgress,maxDebt,maxQueueLen,totalQueued,totalQueuePaid,queueRemaining,debtRemaining,avgQueueWait,finalBtcLp,finalEthLp,btcNTrades,ethNTrades,btcNLiq,ethNLiq,btcLiqPct,ethLiqPct,btcTraderLoss,ethTraderLoss,btcTraderWin,ethTraderWin
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d147_adl=on_emOff,False,0.5,147,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,861459,705715,81.92,4999992.8,3782334361.92,42251640.4,534832.78,52665181.76,4878715.79,-47786465.97,9895070.5,4878715.79,259956.57,5000000.0,61863633407.31,2038736627.94,49.6701,0.011171,0.013924,50268238.11,0.0,0,0,0,0,0.0,0,3163230.81,1853123.91,701680,159779,560074,145641,79.819,91.152,37498289.46,15166892.3,3865888.96,1012826.82
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d147_adl=on_emOn,True,0.5,147,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,861459,705715,81.92,4999995.86,3154891911.3,31853657.33,415154.29,40905170.12,3636362.65,-37268807.48,8648563.67,3636362.65,259956.57,5000000.0,46854555076.55,2038736627.94,57.3136,0.010097,0.012966,38508501.15,0.0,0,0,0,0,0.0,0,3228089.77,1784111.26,701680,159779,560074,145641,79.819,91.152,29116712.91,11788457.21,2872193.97,764168.68
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d14_adl=off_emOff,False,0.5,14,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1725237,1431340,82.96,4999992.8,6438958664.23,111650414.57,1328687.89,130713906.95,12734811.7,-117979095.26,17777899.26,12734811.7,834997.45,5000000.0,161141770405.46,3113874438.65,23.3501,0.01734,0.0203,128334396.99,2.88,1,1,1,0,0.0,0.0,1196288.22,3846799.34,1276155,449082,1021191,410149,80.021,91.331,81537157.57,49176749.39,8593720.79,4141090.91
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d14_adl=off_emOn,True,0.5,14,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1725237,1431340,82.96,4999997.33,4937191695.99,66328015.58,808952.74,79627622.81,7490657.16,-72136965.64,12516004.63,7490657.16,834997.45,5000000.0,94202098235.97,3113874438.65,37.011,0.013434,0.016128,77249469.84,2.88,1,1,1,0,0.0,0.0,1419962.08,3605385.39,1276155,449082,1021191,410149,80.021,91.331,47203594.37,32424028.43,4727221.07,2763436.09
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d14_adl=on_emOff,False,0.5,14,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1725237,1431340,82.96,4999992.8,6438958664.23,111599988.38,1328745.03,130713906.95,12785180.75,-117928726.21,17828382.59,12785180.75,834997.45,5000000.0,161141770405.46,3113874438.65,23.3501,0.017332,0.0203,128334396.99,2.88,1,1,1,0,0.0,0.0,1183789.69,3859412.16,1276155,449082,1021191,410149,80.021,91.331,81537157.57,49176749.39,8638303.83,4146876.92
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d14_adl=on_emOn,True,0.5,14,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1725237,1431340,82.96,4999997.33,4937191695.99,66295318.36,808989.79,79627622.81,7523317.32,-72104305.48,12548738.9,7523317.32,834997.45,5000000.0,94202098235.97,3113874438.65,37.011,0.013428,0.016128,77249469.84,2.88,1,1,1,0,0.0,0.0,1411852.22,3613569.35,1276155,449082,1021191,410149,80.021,91.331,47203594.37,32424028.43,4756136.97,2767180.36
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d154_adl=off_emOff,False,0.5,154,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,838944,687809,81.99,4999992.8,3698530162.35,40943318.7,518905.72,51111204.5,4648987.28,-46462217.22,9661804.69,4648987.28,378093.09,5000000.0,60029141719.08,2038736627.94,50.5177,0.01107,0.013819,48833833.98,2723.43,6,6,6,0,0.0,0.0,3231600.29,1781217.12,683798,155146,546140,141669,79.869,91.313,36428749.67,14682454.82,3688722.88,960264.4
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d154_adl=off_emOn,True,0.5,154,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,838944,687809,81.99,4999995.81,3092292238.93,31042859.39,404871.92,39906811.6,3459084.48,-36447727.12,8467925.15,3459084.48,378093.09,5000000.0,45739367858.63,2038736627.94,57.9544,0.010039,0.012905,37629703.69,2723.43,6,6,6,0,0.0,0.0,3299791.64,1709049.04,683798,155146,546140,141669,79.869,91.313,28441254.75,11465556.85,2736222.0,722862.48
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d154_adl=on_emOff,False,0.5,154,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,838944,687809,81.99,4999992.8,3698530162.35,40943278.96,518905.77,51111204.5,4649026.98,-46462177.52,9661844.48,4649026.98,378093.09,5000000.0,60029141719.08,2038736627.94,50.5177,0.01107,0.013819,48833833.98,2723.43,6,6,6,0,0.0,0.0,3231612.23,1781205.27,683798,155146,546140,141669,79.869,91.313,36428749.67,14682454.82,3688722.88,960304.1
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d154_adl=on_emOn,True,0.5,154,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,838944,687809,81.99,4999995.81,3092292238.93,31042828.09,404871.95,39906811.6,3459115.75,-36447695.85,8467956.49,3459115.75,378093.09,5000000.0,45739367858.63,2038736627.94,57.9544,0.010039,0.012905,37629703.69,2723.43,6,6,6,0,0.0,0.0,3299800.51,1709040.23,683798,155146,546140,141669,79.869,91.313,28441254.75,11465556.85,2736222.0,722893.75
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d161_adl=off_emOff,False,0.5,161,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,805004,659237,81.89,4999992.8,3562175223.67,38597208.21,492234.3,48483546.98,4394111.67,-44089435.31,9408902.13,4394111.67,316537.61,5000000.0,56351742851.76,2038736627.94,52.1077,0.010835,0.013611,46238005.93,0.0,0,0,0,0,0.0,0,3038646.38,1976144.08,657193,147811,524164,135073,79.758,91.382,34633710.26,13849836.72,3482878.36,911233.31
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d161_adl=off_emOn,True,0.5,161,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,805004,659237,81.89,4999995.72,2994652240.76,29576011.65,388182.33,38261646.44,3297456.73,-34964189.71,8308584.19,3297456.73,316537.61,5000000.0,43326593416.45,2038736627.94,59.1592,0.009876,0.012777,36016346.96,0.0,0,0,0,0,0.0,0,3098314.83,1912812.63,657193,147811,524164,135073,79.758,91.382,27343260.04,10918386.4,2603881.54,693575.19
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d161_adl=on_emOff,False,0.5,161,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,805004,659237,81.89,4999992.8,3562175223.67,38597168.47,492234.35,48483546.98,4394151.37,-44089395.61,9408941.92,4394151.37,316537.61,5000000.0,56351742851.76,2038736627.94,52.1077,0.010835,0.013611,46238005.93,0.0,0,0,0,0,0.0,0,3038658.32,1976132.24,657193,147811,524164,135073,79.758,91.382,34633710.26,13849836.72,3482878.36,911273.01
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d161_adl=on_emOn,True,0.5,161,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,805004,659237,81.89,4999995.72,2994652240.76,29575979.33,388182.37,38261646.44,3297489.02,-34964157.42,8308616.55,3297489.02,316537.61,5000000.0,43326593416.45,2038736627.94,59.1592,0.009876,0.012777,36016346.96,0.0,0,0,0,0,0.0,0,3098323.97,1912803.57,657193,147811,524164,135073,79.758,91.382,27343260.04,10918386.4,2603881.54,693607.48
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d168_adl=off_emOff,False,0.5,168,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,773789,632614,81.76,4999992.8,3444482037.2,36520002.81,468755.3,46173112.38,4184361.47,-41988750.91,9198402.63,4184361.47,259096.36,5000000.0,53781604161.9,2038736627.94,53.6488,0.010602,0.013405,43832923.07,0.0,0,0,0,0,0.0,0,2870806.31,2143234.85,632402,141387,503370,129244,79.597,91.412,33000589.59,13172522.79,3329299.38,855062.09
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d168_adl=off_emOn,True,0.5,168,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,773789,632614,81.76,4999995.64,2912920799.06,28287147.52,373624.81,36829770.96,3169002.99,-33660767.97,8179652.83,3169002.99,259096.36,5000000.0,41893754724.15,2038736627.94,60.3341,0.009711,0.012644,34489805.41,0.0,0,0,0,0,0.0,0,2935085.48,2075564.36,632402,141387,503370,129244,79.597,91.412,26332938.22,10496832.75,2514621.37,654381.62
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d168_adl=on_emOff,False,0.5,168,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,773789,632614,81.76,4999992.8,3444482037.2,36519963.07,468755.35,46173112.38,4184401.17,-41988711.22,9198442.42,4184401.17,259096.36,5000000.0,53781604161.9,2038736627.94,53.6488,0.010602,0.013405,43832923.07,0.0,0,0,0,0,0.0,0,2870818.25,2143223.0,632402,141387,503370,129244,79.597,91.412,33000589.59,13172522.79,3329299.38,855101.78
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d168_adl=on_emOn,True,0.5,168,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,773789,632614,81.76,4999995.64,2912920799.06,28287114.18,373624.85,36829770.96,3169036.3,-33660734.66,8179686.22,3169036.3,259096.36,5000000.0,41893754724.15,2038736627.94,60.3341,0.009711,0.012644,34489805.41,0.0,0,0,0,0,0.0,0,2935094.89,2075555.03,632402,141387,503370,129244,79.597,91.412,26332938.22,10496832.75,2514621.37,654414.93
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d175_adl=off_emOff,False,0.5,175,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,738316,604708,81.9,4999992.8,3295523606.06,34171735.61,441298.43,43480271.01,3867244.18,-39613026.84,8880228.41,3867244.18,439367.67,5000000.0,50480883588.09,1988949907.97,55.4247,0.010369,0.013194,41186869.07,0.0,0,0,0,0,0.0,0,2799323.17,2213661.07,604326,133990,482220,122488,79.795,91.416,31191139.1,12289131.91,3095486.91,771757.26
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d175_adl=off_emOn,True,0.5,175,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,738316,604708,81.9,4999995.54,2804105914.65,26784412.42,355698.71,35075944.13,2935837.46,-32140106.67,7945711.54,2935837.46,439367.67,5000000.0,39796767868.01,1988949907.97,61.6899,0.009552,0.012509,32782748.52,0.0,0,0,0,0,0.0,0,2856699.01,2153175.07,604326,133990,482220,122488,79.795,91.416,25194439.02,9881505.1,2347463.05,588374.41
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d175_adl=on_emOff,False,0.5,175,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,738316,604708,81.9,4999992.8,3295523606.06,34171695.87,441298.47,43480271.01,3867283.87,-39612987.14,8880268.2,3867283.87,439367.67,5000000.0,50480883588.09,1988949907.97,55.4247,0.010369,0.013194,41186869.07,0.0,0,0,0,0,0.0,0,2799335.1,2213649.23,604326,133990,482220,122488,79.795,91.416,31191139.1,12289131.91,3095486.91,771796.96
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d175_adl=on_emOn,True,0.5,175,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,738316,604708,81.9,4999995.54,2804105914.65,26784377.86,355698.75,35075944.13,2935871.98,-32140072.14,7945746.14,2935871.98,439367.67,5000000.0,39796767868.01,1988949907.97,61.6899,0.009552,0.012509,32782748.52,0.0,0,0,0,0,0.0,0,2856708.73,2153165.43,604326,133990,482220,122488,79.795,91.416,25194439.02,9881505.1,2347463.05,588408.93
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d182_adl=off_emOff,False,0.5,182,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,706549,577718,81.77,4999992.8,3125743542.85,31560264.77,411711.51,40566997.26,3595028.19,-36971969.08,8607104.06,3595028.19,660958.09,5000000.0,46492089633.29,1988949907.97,57.3926,0.010097,0.012978,38399250.99,0.0,0,0,0,0,0.0,0,3335935.03,1676140.84,579649,126900,461700,116018,79.652,91.425,29478304.21,11088693.05,2852701.8,742326.39
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d182_adl=off_emOn,True,0.5,182,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,706549,577718,81.77,4999995.43,2676778401.33,25028683.42,335749.82,33112263.17,2747834.5,-30364428.67,7757084.3,2747834.5,660958.09,5000000.0,37000465630.6,1988949907.97,63.2014,0.00935,0.01237,30944706.0,0.0,0,0,0,0,0.0,0,3391730.02,1617519.79,579649,126900,461700,116018,79.652,91.425,24166571.07,8945692.1,2170893.38,576941.12
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d182_adl=on_emOff,False,0.5,182,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,706549,577718,81.77,4999992.8,3125743542.85,31560225.02,411711.56,40566997.26,3595067.88,-36971929.38,8607143.85,3595067.88,660958.09,5000000.0,46492089633.29,1988949907.97,57.3926,0.010097,0.012978,38399250.99,0.0,0,0,0,0,0.0,0,3335946.97,1676129.0,579649,126900,461700,116018,79.652,91.425,29478304.21,11088693.05,2852701.8,742366.08
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d182_adl=on_emOn,True,0.5,182,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,706549,577718,81.77,4999995.43,2676778401.33,25028647.46,335749.86,33112263.17,2747870.42,-30364392.75,7757120.31,2747870.42,660958.09,5000000.0,37000465630.6,1988949907.97,63.2014,0.00935,0.01237,30944706.0,0.0,0,0,0,0,0.0,0,3391740.1,1617509.79,579649,126900,461700,116018,79.652,91.425,24166571.07,8945692.1,2170893.38,576977.04
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d189_adl=off_emOff,False,0.5,189,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,635513,510911,80.39,4999992.8,2828960399.32,26913838.09,361256.95,35567676.44,3292588.6,-32275087.85,8303741.77,3292588.6,888239.82,5000000.0,40911662652.43,1843528748.53,61.184,0.009514,0.012573,33413093.87,0.0,0,0,0,0,0.0,0,3588884.95,1422268.22,525035,110478,410691,100220,78.222,90.715,25995279.73,9572396.71,2645974.07,646614.53
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d189_adl=off_emOn,True,0.5,189,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,635513,510911,80.39,4999995.21,2455732801.4,21806103.27,301425.08,29700709.26,2593185.7,-27107523.56,7602016.89,2593185.7,888239.82,5000000.0,33440023360.2,1843528748.53,66.1464,0.00888,0.012094,27546284.67,0.0,0,0,0,0,0.0,0,3640891.62,1367939.57,525035,110478,410691,100220,78.222,90.715,21826484.74,7874224.52,2082161.84,511023.86
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d189_adl=on_emOff,False,0.5,189,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,635513,510911,80.39,4999992.8,2828961480.5,26913798.35,361257.0,35567676.44,3292628.29,-32275048.15,8303781.56,3292628.29,888239.82,5000000.0,40911662652.43,1843528748.53,61.184,0.009514,0.012573,33413066.02,0.0,0,0,0,0,0.0,0,3588924.74,1422228.53,525035,110478,410691,100220,78.222,90.715,25995279.73,9572396.71,2645974.07,646654.23
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d189_adl=on_emOn,True,0.5,189,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,635513,510911,80.39,4999995.21,2455734301.72,21806072.17,301425.21,29700717.69,2593225.09,-27107492.59,7602056.37,2593225.09,888239.82,5000000.0,33440034189.54,1843528748.53,66.1464,0.00888,0.012094,27546265.25,0.0,0,0,0,0,0.0,0,3640929.96,1367901.32,525035,110478,410691,100220,78.222,90.715,21826490.78,7874226.91,2082162.49,511062.6
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d196_adl=off_emOff,False,0.5,196,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,578693,458136,79.17,4999992.8,2616609695.27,23725060.3,326955.03,32168379.56,3116371.44,-29052008.12,8126906.7,3116371.44,254986.67,5000000.0,37116011460.7,1473425502.91,63.9964,0.009067,0.012294,30004276.13,0.0,0,0,0,0,0.0,0,3590736.17,1419799.09,478970,99723,368045,90091,76.841,90.341,23370491.05,8797888.52,2502541.45,613829.99
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d196_adl=off_emOn,True,0.5,196,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,578693,458136,79.17,4999995.05,2295092729.6,19511843.42,277351.08,27307066.79,2517877.23,-24789189.56,7526433.12,2517877.23,254986.67,5000000.0,30939219324.0,1473425502.91,68.3549,0.008502,0.011898,25143099.14,0.0,0,0,0,0,0.0,0,3630680.2,1377875.68,478970,99723,368045,90091,76.841,90.341,19919449.84,7387616.96,2019481.54,498395.69
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d196_adl=on_emOff,False,0.5,196,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,578693,458136,79.17,4999992.8,2616609695.27,23725048.38,326955.04,32168379.56,3116383.35,-29051996.22,8126918.63,3116383.35,254986.67,5000000.0,37116011460.7,1473425502.91,63.9964,0.009067,0.012294,30004276.13,0.0,0,0,0,0,0.0,0,3590748.11,1419787.18,478970,99723,368045,90091,76.841,90.341,23370491.05,8797888.52,2502541.45,613841.9
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d196_adl=on_emOn,True,0.5,196,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,578693,458136,79.17,4999995.05,2295092729.6,19511832.05,277351.1,27307066.79,2517888.59,-24789178.2,7526444.5,2517888.59,254986.67,5000000.0,30939219324.0,1473425502.91,68.3549,0.008502,0.011898,25143099.14,0.0,0,0,0,0,0.0,0,3630691.59,1377864.32,478970,99723,368045,90091,76.841,90.341,19919449.84,7387616.96,2019481.54,498407.05
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d203_adl=off_emOff,False,0.5,203,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,542746,426966,78.67,4999992.8,2498482817.56,22013090.7,308359.64,30330377.35,3008934.21,-27321443.14,8019038.74,3008934.21,333095.82,5000000.0,34897640931.01,1473425502.91,65.6185,0.008811,0.01214,28138514.89,0.0,0,0,0,0,0.0,0,3647265.46,1362839.07,450138,92608,343270,83696,76.259,90.377,22027606.86,8302770.49,2417776.12,591158.09
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d203_adl=off_emOn,True,0.5,203,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,542746,426966,78.67,4999994.96,2205219772.48,18263067.45,264075.68,25991926.11,2464788.02,-23527138.08,7473095.82,2464788.02,333095.82,5000000.0,29381248966.38,1473425502.91,69.6376,0.008282,0.011787,23800187.85,0.0,0,0,0,0,0.0,0,3694783.86,1313523.94,450138,92608,343270,83696,76.259,90.377,18948448.96,7043477.15,1977936.83,486851.19
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d203_adl=on_emOff,False,0.5,203,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,542746,426966,78.67,4999992.8,2498482817.56,22013078.78,308359.65,30330377.35,3008946.12,-27321431.23,8019050.68,3008946.12,333095.82,5000000.0,34897640931.01,1473425502.91,65.6185,0.008811,0.01214,28138514.89,0.0,0,0,0,0,0.0,0,3647277.39,1362827.16,450138,92608,343270,83696,76.259,90.377,22027606.86,8302770.49,2417776.12,591170.0
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d203_adl=on_emOn,True,0.5,203,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,542746,426966,78.67,4999994.96,2205219772.48,18263055.73,264075.69,25991926.11,2464799.73,-23527126.38,7473107.55,2464799.73,333095.82,5000000.0,29381248966.38,1473425502.91,69.6376,0.008282,0.011787,23800187.85,0.0,0,0,0,0,0.0,0,3694795.59,1313512.24,450138,92608,343270,83696,76.259,90.377,18948448.96,7043477.15,1977936.83,486862.89
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d210_adl=off_emOff,False,0.5,210,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,499997,390381,78.08,4999992.8,2339412125.75,19781734.03,284034.74,27923116.81,2857355.24,-25065761.57,7866955.18,2857355.24,223754.99,5000000.0,31872191714.79,1473425502.91,67.8476,0.008456,0.011936,25684756.57,0.0,0,0,0,0,0.0,0,3631801.87,1377798.07,414902,85095,313558,76823,75.574,90.279,20182125.8,7740991.02,2292048.01,565307.24
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d210_adl=off_emOn,True,0.5,210,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,499997,390381,78.08,4999994.83,2082821026.21,16607863.57,246389.28,24236822.58,2382574.9,-21854247.68,7390611.84,2382574.9,223754.99,5000000.0,27178784722.54,1473425502.91,71.4158,0.007974,0.011637,21998571.1,0.0,0,0,0,0,0.0,0,3672475.83,1335561.12,414902,85095,313558,76823,75.574,90.279,17564230.31,6672592.27,1907447.58,475127.32
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d210_adl=on_emOff,False,0.5,210,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,499997,390381,78.08,4999992.8,2339412507.41,19781722.11,284034.75,27923116.81,2857367.15,-25065749.66,7866967.12,2857367.15,223754.99,5000000.0,31872191714.79,1473425502.91,67.8476,0.008456,0.011936,25684744.7,0.0,0,0,0,0,0.0,0,3631813.8,1377786.16,414902,85095,313558,76823,75.574,90.279,20182125.8,7740991.02,2292048.01,565319.15
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d210_adl=on_emOn,True,0.5,210,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,499997,390381,78.08,4999994.83,2082821582.01,16607854.34,246389.33,24236825.61,2382587.12,-21854238.49,7390624.09,2382587.12,223754.99,5000000.0,27178788537.04,1473425502.91,71.4158,0.007974,0.011637,21998562.26,0.0,0,0,0,0,0.0,0,3672487.61,1335549.36,414902,85095,313558,76823,75.574,90.279,17564232.45,6672593.17,1907447.84,475139.28
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d217_adl=off_emOff,False,0.5,217,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,449112,344199,76.64,4999992.8,2124257496.67,16970175.68,252725.41,24835480.01,2612586.12,-22222893.89,7621320.13,2612586.12,560175.99,5000000.0,28219723145.51,1459773426.14,70.7791,0.007989,0.011691,22635902.93,0.0,0,0,0,0,0.0,0,3471500.65,1537233.36,373533,75579,276400,67799,73.996,89.706,17820553.99,7014926.02,2099485.46,513100.66
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d217_adl=off_emOn,True,0.5,217,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,449112,344199,76.64,4999994.66,1912556010.89,14461005.86,222787.64,21905804.14,2222015.98,-19683788.16,7229469.84,2222015.98,560175.99,5000000.0,24462442421.57,1459773426.14,73.7786,0.007561,0.011454,19706316.52,0.0,0,0,0,0,0.0,0,3503571.11,1503882.75,373533,75579,276400,67799,73.996,89.706,15733237.63,6172566.51,1781980.4,440035.57
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d217_adl=on_emOff,False,0.5,217,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,449112,344199,76.64,4999992.8,2124257496.67,16970175.62,252725.41,24835480.01,2612586.18,-22222893.83,7621320.2,2612586.18,560175.99,5000000.0,28219723145.51,1459773426.14,70.7791,0.007989,0.011691,22635902.93,0.0,0,0,0,0,0.0,0,3471500.72,1537233.3,373533,75579,276400,67799,73.996,89.706,17820553.99,7014926.02,2099485.46,513100.72
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d217_adl=on_emOn,True,0.5,217,True,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,449112,344199,76.64,4999994.66,1912556010.89,14461005.81,222787.64,21905804.14,2222016.03,-19683788.11,7229469.89,2222016.03,560175.99,5000000.0,24462442421.57,1459773426.14,73.7786,0.007561,0.011454,19706316.52,0.0,0,0,0,0,0.0,0,3503571.16,1503882.7,373533,75579,276400,67799,73.996,89.706,15733237.63,6172566.51,1781980.4,440035.62
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d21_adl=off_emOff,False,0.5,21,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1682017,1393229,82.83,4999992.8,6265536895.02,105930073.22,1262182.78,124180740.1,11988491.3,-112192248.8,17029234.86,11988491.3,1215433.63,5000000.0,152337771178.23,3113874438.65,24.5836,0.016907,0.01982,122023883.87,0.0,0,0,0,0,0.0,0,1190554.95,3850188.61,1258451,423566,1006976,386253,80.017,91.191,79376307.52,44804432.58,8410236.45,3578254.85
br=0.1_btcRN=100000_ethRN=100000_flow=50%_start=d21_adl=off_emOn,True,0.5,21,False,0.1,15000.0,1384615385.0,100000.0,0.1,15000.0,923076923.0,100000.0,0.01,1682017,1393229,82.83,4999997.25,4814032832.88,63809534.47,779314.4,76715240.65,7126394.53,-69588846.12,12150715.76,7126394.53,1215433.63,5000000.0,90533404643.17,3113874438.65,38.0414,0.013255,0.015936,74559624.47,0.0,0,0,0,0,0.0,0,1401628.3,3622692.94,1258451,423566,1006976,386253,80.017,91.191,47109687.53,29605553.12,4773800.62,2352593.91
